web-scraper-order,web-scraper-start-url,ListingLink,ListingLink-href,YearBuilt,LotSize,PropertyDetails,beds,baths,size,date-sold,address,price,price-link
"1662875378-1614","https://www.zillow.com/rodanthe-nc/sold/","23291 State Highway 12, Kill Devil Hills, NC 27982","https://www.zillow.com/homedetails/23291-State-Highway-12-Kill-Devil-Hills-NC-27982/247062525_zpid/","2002","0.93 Acres","Property detailsPropertyPrivate pool: YesExterior features: OtherLotLot size: 0.93 AcresOther property informationParcel number: 012465000","6","5.5","3,294","07/06/2022","23291 State Highway 12, Kill Devil Hills, NC 27982","$1.55M","$1,550,000"
"1662875389-1615","https://www.zillow.com/rodanthe-nc/sold/","23020 Cross Of Honor Way, Rodanthe, NC 27968","https://www.zillow.com/homedetails/23020-Cross-Of-Honor-Way-Rodanthe-NC-27968/2068909811_zpid/","1999","0.78 Acres","Property detailsParkingParking features: Carport, Off Street, Paved, UndergroundHas garage: YesCarport: YesPropertyPool features: NoneSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor Shower, DockPatio and porch details: Covered Decks, Sun DeckView description: Ocean, SoundWaterfront features: Soundfront, Waterfront, Beach AccessHas waterview: YesWaterview: Ocean,SoundLotLot size: 0.78 AcresLot features: LevelOther property informationZoning description: Res","6","7","3,252","11/19/2021","23020 Cross Of Honor Way, Rodanthe, NC 27968","$789,500","$789,500"
"1662875404-1616","https://www.zillow.com/rodanthe-nc/sold/","24250 Resort Rodanthe Dr #9C, Rodanthe, NC 27982","https://www.zillow.com/homedetails/24250-Resort-Rodanthe-Dr-9C-Rodanthe-NC-27982/247062631_zpid/","1989","","Property detailsPropertyExterior features: OtherOther property informationParcel number: 014234010","2","2","1,008","03/30/2021","24250 Resort Rodanthe Dr #9C, Rodanthe, NC 27982","$225,000","$225,000"
"1662875417-1617","https://www.zillow.com/rodanthe-nc/sold/","23292 E Beacon Road, Rodanthe, NC 27968","https://www.zillow.com/homedetails/23292-E-Beacon-Road-Rodanthe-NC-27968/2094273744_zpid/","1985","3,497 sqft","Property detailsPropertyExterior features: WoodLotLot size: 3,497 sqft","4","3","1,568","08/05/2020","23292 E Beacon Road, Rodanthe, NC 27968","$257,000","$257,000"
"1662875431-1618","https://www.zillow.com/rodanthe-nc/sold/","24213 S Holiday Blvd, Waves, NC 27982","https://www.zillow.com/homedetails/24213-S-Holiday-Blvd-Waves-NC-27982/228617396_zpid/","2001","10,000 sqft","Property detailsPropertyExterior features: OtherLotLot size: 10,000 sqftOther property informationParcel number: 012697028","5","3.5","2,207","06/10/2020","24213 S Holiday Blvd, Waves, NC 27982","$350,000","$350,000"
"1662875447-1619","https://www.zillow.com/rodanthe-nc/sold/","24247 S Shore Dr, Rodanthe, NC 27968","https://www.zillow.com/homedetails/24247-S-Shore-Dr-Rodanthe-NC-27968/2100222320_zpid/","2001","0.46 Acres","Property detailsParkingParking features: Carport, Off Street, Paved, UndergroundHas garage: YesCarport: YesPropertyPrivate pool: YesPool features: In Ground, Outdoor Pool, Private Pool, PrivateSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor Shower, Dry EntryPatio and porch details: Covered Decks, Sun DeckView description: Ocean, SoundWaterfront features: Semi-Oceanfront (2nd row), Beach Access, Boardwalk to BeachHas waterview: YesWaterview: Ocean,SoundLotLot size: 0.46 AcresLot features: Cul-De-Sac, LevelOther property informationZoning description: RES","7","8","3,925","05/17/2021","24247 S Shore Dr, Rodanthe, NC 27968","$910,000","$910,000"
"1662875460-1620","https://www.zillow.com/rodanthe-nc/sold/","23228 E Point Dr, Kill Devil Hills, NC 27982","https://www.zillow.com/homedetails/23228-E-Point-Dr-Kill-Devil-Hills-NC-27982/247062543_zpid/","1976","5,500 sqft","Property detailsPropertyExterior features: OtherLotLot size: 5,500 sqftOther property informationParcel number: 012494000","3","2.5","1,116","12/20/2019","23228 E Point Dr, Kill Devil Hills, NC 27982","$50,000","$50,000"
"1662875471-1621","https://www.zillow.com/rodanthe-nc/sold/","22050 Sixteenth of August Street, Rodanthe, NC 27968","https://www.zillow.com/homedetails/22050-Sixteenth-Of-August-St-Waves-NC-27982/2067186746_zpid/","1999","No Data","Property detailsParkingParking features: ConcreteOther parking information: Other- See RemarksPropertyPrivate pool: YesPool features: In GroundSpa included: YesSpa features: HeatedView description: WaterWaterview: WaterOther property informationSpecial conditions: Standard","6","6","2,780","11/25/2020","22050 Sixteenth of August Street, Rodanthe, NC 27968","$525,000","$525,000"
"1662875484-1622","https://www.zillow.com/rodanthe-nc/sold/","22000 Sixteenth Of August St, Waves, NC 27982","https://www.zillow.com/homedetails/22000-Sixteenth-Of-August-St-Waves-NC-27982/2067231552_zpid/","2000","No Data","Property detailsParkingParking features: No Garage, Paved, UndergroundHas garage: YesPropertyPrivate pool: YesPool features: Outdoor Pool, In Ground, Private Pool, PrivateSpa included: YesSpa features: Private, Jet TubExterior features: Lighting, Outdoor ShowerPatio and porch details: Covered Decks, Sun DeckView description: Ocean, Park Serv/Preserve, SoundWaterfront features: Semi-Oceanfront (2nd row), Beach AccessHas waterview: YesWaterview: Ocean,SoundLotLot features: Level, LandscapedOther property informationZoning description: Res","6","6","2,840","10/29/2021","22000 Sixteenth Of August St, Waves, NC 27982","$725,000","$725,000"
"1662875497-1623","https://www.zillow.com/rodanthe-nc/sold/","23320 State Highway 12, Rodanthe, NC 27968","https://www.zillow.com/homedetails/23320-State-Highway-12-Rodanthe-NC-27968/2070516382_zpid/","1983","5.37 Acres","Property detailsParkingParking features: Off Street, PavedPropertyPool features: NoneExterior features: Lighting, StoragePatio and porch details: Sun DeckView description: SoundWaterfront features: Soundfront, WaterfrontHas waterview: YesWaterview: SoundLotLot size: 5.37 AcresLot size dimensions: 5.37 AcresLot features: Level, LandscapedOther property informationZoning description: Res","3","2","1,311","01/25/2022","23320 State Highway 12, Rodanthe, NC 27968","$975,000","$975,000"
